seq,timestamp,rtt_ms,jitter_ms,status
157,2026-08-07T22:54:02.712,3.3489,0.1176,OK
158,2026-08-07T22:54:02.964,3.2499,0.099,OK
159,2026-08-07T22:54:03.214,3.3825,0.1326,OK
160,2026-08-07T22:54:03.467,3.3335,0.049,OK
161,2026-08-07T22:54:03.719,3.3449,0.0114,OK
162,2026-08-07T22:54:03.971,3.5025,0.1576,OK
163,2026-08-07T22:54:04.221,3.549,0.0465,OK
164,2026-08-07T22:54:04.473,3.5751,0.0261,OK
165,2026-08-07T22:54:04.724,3.6111,0.036,OK
166,2026-08-07T22:54:04.974,3.5142,0.0969,OK
167,2026-08-07T22:54:05.226,3.6217,0.1075,OK
168,2026-08-07T22:54:05.461,3.3313,0.2904,OK
169,2026-08-07T22:54:05.711,3.4111,0.0798,OK
170,2026-08-07T22:54:05.976,3.4711,0.06,OK
171,2026-08-07T22:54:06.225,3.336,0.1351,OK
172,2026-08-07T22:54:06.475,3.5416,0.2056,OK
173,2026-08-07T22:54:06.725,3.3598,0.1818,OK
174,2026-08-07T22:54:06.975,3.4691,0.1093,OK
175,2026-08-07T22:54:07.224,3.4166,0.0525,OK
176,2026-08-07T22:54:07.476,3.3821,0.0345,OK
177,2026-08-07T22:54:07.712,3.5606,0.1785,OK
178,2026-08-07T22:54:07.966,3.23,0.3306,OK
179,2026-08-07T22:54:08.217,3.3847,0.1547,OK
180,2026-08-07T22:54:08.464,3.3363,0.0484,OK
181,2026-08-07T22:54:08.715,3.6466,0.3103,OK
182,2026-08-07T22:54:08.967,3.3322,0.3144,OK
183,2026-08-07T22:54:09.218,3.5539,0.2217,OK
184,2026-08-07T22:54:09.468,3.4574,0.0965,OK
185,2026-08-07T22:54:09.719,3.7028,0.2454,OK
186,2026-08-07T22:54:09.967,3.2104,0.4924,OK
187,2026-08-07T22:54:10.216,3.3085,0.0981,OK
188,2026-08-07T22:54:10.466,3.3102,0.0017,OK
189,2026-08-07T22:54:10.719,3.7211,0.4109,OK
190,2026-08-07T22:54:10.968,3.3345,0.3866,OK
191,2026-08-07T22:54:11.216,3.3239,0.0106,OK
192,2026-08-07T22:54:11.466,3.6503,0.3264,OK
193,2026-08-07T22:54:11.714,3.4557,0.1946,OK
194,2026-08-07T22:54:11.964,3.3088,0.1469,OK
195,2026-08-07T22:54:12.216,3.4815,0.1727,OK
196,2026-08-07T22:54:12.465,3.3208,0.1607,OK
197,2026-08-07T22:54:12.715,3.356,0.0352,OK
198,2026-08-07T22:54:12.966,3.4155,0.0595,OK
199,2026-08-07T22:54:13.218,3.3019,0.1136,OK
200,2026-08-07T22:54:13.468,3.3328,0.0309,OK
201,2026-08-07T22:54:13.723,3.4829,0.1501,OK
202,2026-08-07T22:54:13.971,3.6751,0.1922,OK
203,2026-08-07T22:54:14.222,3.478,0.1971,OK
204,2026-08-07T22:54:14.470,3.3109,0.1671,OK
205,2026-08-07T22:54:14.722,3.6033,0.2924,OK
206,2026-08-07T22:54:14.972,3.4582,0.1451,OK
207,2026-08-07T22:54:15.221,3.471,0.0128,OK
208,2026-08-07T22:54:15.471,3.256,0.215,OK
209,2026-08-07T22:54:15.720,3.4721,0.2161,OK
210,2026-08-07T22:54:15.969,3.5748,0.1027,OK
211,2026-08-07T22:54:16.221,3.4332,0.1416,OK
212,2026-08-07T22:54:16.470,3.3293,0.1039,OK
213,2026-08-07T22:54:16.720,3.3658,0.0365,OK
214,2026-08-07T22:54:16.970,3.2833,0.0825,OK
215,2026-08-07T22:54:17.219,3.3845,0.1012,OK
216,2026-08-07T22:54:17.471,3.2203,0.1642,OK
217,2026-08-07T22:54:17.722,3.2529,0.0326,OK
218,2026-08-07T22:54:17.974,3.3172,0.0643,OK
219,2026-08-07T22:54:18.225,3.386,0.0688,OK
220,2026-08-07T22:54:18.473,3.5618,0.1758,OK
221,2026-08-07T22:54:18.726,4.012,0.4502,OK
222,2026-08-07T22:54:18.962,3.4962,0.5158,OK
223,2026-08-07T22:54:19.212,3.4271,0.0691,OK
224,2026-08-07T22:54:19.462,3.2073,0.2198,OK
225,2026-08-07T22:54:19.713,3.5587,0.3514,OK
226,2026-08-07T22:54:19.965,3.2626,0.2961,OK
227,2026-08-07T22:54:20.215,3.4457,0.1831,OK
228,2026-08-07T22:54:20.464,3.2897,0.156,OK
229,2026-08-07T22:54:20.716,3.6239,0.3342,OK
230,2026-08-07T22:54:20.967,3.3338,0.2901,OK
231,2026-08-07T22:54:21.216,3.6651,0.3313,OK
232,2026-08-07T22:54:21.464,3.1693,0.4958,OK
233,2026-08-07T22:54:21.716,3.3391,0.1698,OK
234,2026-08-07T22:54:21.968,3.2759,0.0632,OK
235,2026-08-07T22:54:22.219,3.5074,0.2315,OK
236,2026-08-07T22:54:22.469,3.2423,0.2651,OK
237,2026-08-07T22:54:22.718,3.3015,0.0592,OK
238,2026-08-07T22:54:22.965,3.377,0.0755,OK
239,2026-08-07T22:54:23.215,3.336,0.041,OK
240,2026-08-07T22:54:23.465,3.4287,0.0927,OK
241,2026-08-07T22:54:23.718,3.5145,0.0858,OK
242,2026-08-07T22:54:23.969,3.354,0.1605,OK
243,2026-08-07T22:54:24.223,3.614,0.26,OK
244,2026-08-07T22:54:24.472,3.431,0.183,OK
245,2026-08-07T22:54:24.722,3.4812,0.0502,OK
246,2026-08-07T22:54:24.972,3.4169,0.0643,OK
247,2026-08-07T22:54:25.224,3.4236,0.0067,OK
248,2026-08-07T22:54:25.476,3.502,0.0784,OK
249,2026-08-07T22:54:25.725,3.3845,0.1175,OK
250,2026-08-07T22:54:25.973,3.3941,0.0096,OK
251,2026-08-07T22:54:26.224,3.2659,0.1282,OK
252,2026-08-07T22:54:26.472,3.5268,0.2609,OK
253,2026-08-07T22:54:26.722,3.3621,0.1647,OK
254,2026-08-07T22:54:26.973,3.5103,0.1482,OK
255,2026-08-07T22:54:27.224,3.5018,0.0085,OK
256,2026-08-07T22:54:27.472,3.5383,0.0365,OK
257,2026-08-07T22:54:27.724,3.6853,0.147,OK
258,2026-08-07T22:54:27.975,3.3805,0.3048,OK
259,2026-08-07T22:54:28.226,3.46,0.0795,OK
260,2026-08-07T22:54:28.476,3.4517,0.0083,OK
261,2026-08-07T22:54:28.726,3.3403,0.1114,OK
262,2026-08-07T22:54:28.976,3.3156,0.0247,OK
263,2026-08-07T22:54:29.226,3.308,0.0076,OK
264,2026-08-07T22:54:29.461,3.2383,0.0697,OK
265,2026-08-07T22:54:29.727,3.3892,0.1509,OK
266,2026-08-07T22:54:29.962,3.5217,0.1325,OK
267,2026-08-07T22:54:30.215,4.1215,0.5998,OK
268,2026-08-07T22:54:30.465,3.3659,0.7556,OK
269,2026-08-07T22:54:30.714,3.3045,0.0614,OK
270,2026-08-07T22:54:30.966,3.3416,0.0371,OK
271,2026-08-07T22:54:31.218,3.7463,0.4047,OK
272,2026-08-07T22:54:31.468,3.3037,0.4426,OK
273,2026-08-07T22:54:31.719,3.4894,0.1857,OK
274,2026-08-07T22:54:31.972,3.4794,0.01,OK
275,2026-08-07T22:54:32.223,3.4405,0.0389,OK
276,2026-08-07T22:54:32.472,3.3886,0.0519,OK
277,2026-08-07T22:54:32.722,3.5541,0.1655,OK
278,2026-08-07T22:54:32.971,3.2429,0.3112,OK
279,2026-08-07T22:54:33.223,3.3339,0.091,OK
280,2026-08-07T22:54:33.472,3.6413,0.3074,OK
281,2026-08-07T22:54:33.722,3.2344,0.4069,OK
282,2026-08-07T22:54:33.969,3.3337,0.0993,OK
283,2026-08-07T22:54:34.219,3.2835,0.0502,OK
284,2026-08-07T22:54:34.472,3.8175,0.534,OK
285,2026-08-07T22:54:34.722,3.4045,0.413,OK
286,2026-08-07T22:54:34.972,3.2656,0.1389,OK
287,2026-08-07T22:54:35.220,3.5363,0.2707,OK
288,2026-08-07T22:54:35.473,3.4362,0.1001,OK
289,2026-08-07T22:54:35.712,3.2332,0.203,OK
290,2026-08-07T22:54:35.963,3.3116,0.0784,OK
291,2026-08-07T22:54:36.215,3.2483,0.0633,OK
292,2026-08-07T22:54:36.469,3.2701,0.0218,OK
293,2026-08-07T22:54:36.720,3.4395,0.1694,OK
294,2026-08-07T22:54:36.974,3.6614,0.2219,OK
295,2026-08-07T22:54:37.225,3.4326,0.2288,OK
296,2026-08-07T22:54:37.474,3.1784,0.2542,OK
297,2026-08-07T22:54:37.726,3.4113,0.2329,OK
298,2026-08-07T22:54:37.975,3.2552,0.1561,OK
299,2026-08-07T22:54:38.212,3.3872,0.132,OK
300,2026-08-07T22:54:38.464,3.2991,0.0881,OK
301,2026-08-07T22:54:38.713,3.1844,0.1147,OK
302,2026-08-07T22:54:38.965,3.3437,0.1593,OK
303,2026-08-07T22:54:39.213,3.5028,0.1591,OK
304,2026-08-07T22:54:39.466,3.22,0.2828,OK
305,2026-08-07T22:54:39.717,4.2331,1.0131,OK
306,2026-08-07T22:54:39.968,3.4543,0.7788,OK
307,2026-08-07T22:54:40.220,3.3826,0.0717,OK
308,2026-08-07T22:54:40.472,3.5145,0.1319,OK
309,2026-08-07T22:54:40.721,3.5605,0.046,OK
310,2026-08-07T22:54:40.975,3.4069,0.1536,OK
311,2026-08-07T22:54:41.212,3.3967,0.0102,OK
312,2026-08-07T22:54:41.465,3.2457,0.151,OK
313,2026-08-07T22:54:41.717,3.466,0.2203,OK
314,2026-08-07T22:54:41.967,3.5088,0.0428,OK
315,2026-08-07T22:54:42.218,3.3661,0.1427,OK
316,2026-08-07T22:54:42.468,3.3657,0.0004,OK
317,2026-08-07T22:54:42.720,3.3422,0.0235,OK
318,2026-08-07T22:54:42.971,3.4418,0.0996,OK
319,2026-08-07T22:54:43.222,3.5076,0.0658,OK
320,2026-08-07T22:54:43.472,3.436,0.0716,OK
321,2026-08-07T22:54:43.721,3.4496,0.0136,OK
322,2026-08-07T22:54:43.971,3.571,0.1214,OK
323,2026-08-07T22:54:44.223,3.2506,0.3204,OK
324,2026-08-07T22:54:44.475,3.4724,0.2218,OK
325,2026-08-07T22:54:44.725,3.4262,0.0462,OK
326,2026-08-07T22:54:44.961,3.4761,0.0499,OK
327,2026-08-07T22:54:45.213,3.5636,0.0875,OK
328,2026-08-07T22:54:45.463,3.3356,0.228,OK
329,2026-08-07T22:54:45.713,3.5768,0.2412,OK
330,2026-08-07T22:54:45.964,3.9612,0.3844,OK
331,2026-08-07T22:54:46.216,3.2556,0.7056,OK
332,2026-08-07T22:54:46.468,3.6575,0.4019,OK
333,2026-08-07T22:54:46.721,3.8381,0.1806,OK
334,2026-08-07T22:54:46.971,3.4432,0.3949,OK
335,2026-08-07T22:54:47.224,3.3834,0.0598,OK
336,2026-08-07T22:54:47.475,3.2442,0.1392,OK
337,2026-08-07T22:54:47.710,3.2585,0.0143,OK
338,2026-08-07T22:54:47.962,3.2327,0.0258,OK
339,2026-08-07T22:54:48.212,3.4824,0.2497,OK
340,2026-08-07T22:54:48.465,3.4454,0.037,OK
341,2026-08-07T22:54:48.717,3.6806,0.2352,OK
342,2026-08-07T22:54:48.966,3.2653,0.4153,OK
343,2026-08-07T22:54:49.216,3.608,0.3427,OK
344,2026-08-07T22:54:49.465,3.4869,0.1211,OK
345,2026-08-07T22:54:49.716,3.4024,0.0845,OK
346,2026-08-07T22:54:49.966,3.3453,0.0571,OK
347,2026-08-07T22:54:50.215,3.2343,0.111,OK
348,2026-08-07T22:54:50.466,3.4805,0.2462,OK
349,2026-08-07T22:54:50.715,3.8876,0.4071,OK
350,2026-08-07T22:54:50.965,3.4458,0.4418,OK
351,2026-08-07T22:54:51.216,3.6952,0.2494,OK
352,2026-08-07T22:54:51.468,3.4743,0.2209,OK
353,2026-08-07T22:54:51.719,3.4027,0.0716,OK
354,2026-08-07T22:54:51.968,3.3714,0.0313,OK
355,2026-08-07T22:54:52.222,3.6834,0.312,OK
356,2026-08-07T22:54:52.472,3.4655,0.2179,OK
357,2026-08-07T22:54:52.725,3.5514,0.0859,OK
358,2026-08-07T22:54:52.976,3.3189,0.2325,OK
359,2026-08-07T22:54:53.214,3.8589,0.54,OK
360,2026-08-07T22:54:53.463,3.3163,0.5426,OK
361,2026-08-07T22:54:53.714,3.5036,0.1873,OK
362,2026-08-07T22:54:53.966,3.2622,0.2414,OK
363,2026-08-07T22:54:54.217,3.3444,0.0822,OK
364,2026-08-07T22:54:54.469,3.3028,0.0416,OK
365,2026-08-07T22:54:54.721,3.3383,0.0355,OK
366,2026-08-07T22:54:54.973,3.3365,0.0018,OK
367,2026-08-07T22:54:55.224,3.2695,0.067,OK
368,2026-08-07T22:54:55.476,3.5454,0.2759,OK
369,2026-08-07T22:54:55.727,4.1468,0.6014,OK
370,2026-08-07T22:54:55.963,3.4412,0.7056,OK
371,2026-08-07T22:54:56.213,3.468,0.0268,OK
372,2026-08-07T22:54:56.464,3.5372,0.0692,OK
373,2026-08-07T22:54:56.713,3.3962,0.141,OK
374,2026-08-07T22:54:56.965,3.4256,0.0294,OK
375,2026-08-07T22:54:57.217,3.4386,0.013,OK
376,2026-08-07T22:54:57.469,3.4299,0.0087,OK
377,2026-08-07T22:54:57.716,3.4415,0.0116,OK
378,2026-08-07T22:54:57.969,3.5679,0.1264,OK
379,2026-08-07T22:54:58.219,3.4503,0.1176,OK
380,2026-08-07T22:54:58.470,3.2803,0.17,OK
381,2026-08-07T22:54:58.718,3.4938,0.2135,OK
382,2026-08-07T22:54:58.966,3.46,0.0338,OK
383,2026-08-07T22:54:59.216,3.6162,0.1562,OK
384,2026-08-07T22:54:59.466,3.4871,0.1291,OK
385,2026-08-07T22:54:59.716,3.2984,0.1887,OK
386,2026-08-07T22:54:59.965,3.2088,0.0896,OK
387,2026-08-07T22:55:00.218,3.2203,0.0115,OK
388,2026-08-07T22:55:00.467,3.3982,0.1779,OK
389,2026-08-07T22:55:00.718,3.3682,0.03,OK
390,2026-08-07T22:55:00.967,3.3898,0.0216,OK
391,2026-08-07T22:55:01.220,3.6387,0.2489,OK
392,2026-08-07T22:55:01.470,3.4852,0.1535,OK
393,2026-08-07T22:55:01.719,3.3407,0.1445,OK
394,2026-08-07T22:55:01.971,3.3242,0.0165,OK
395,2026-08-07T22:55:02.221,3.6209,0.2967,OK
396,2026-08-07T22:55:02.475,3.5346,0.0863,OK
397,2026-08-07T22:55:02.725,3.3819,0.1527,OK
398,2026-08-07T22:55:02.976,3.333,0.0489,OK
399,2026-08-07T22:55:03.226,3.4684,0.1354,OK
400,2026-08-07T22:55:03.463,3.8736,0.4052,OK
401,2026-08-07T22:55:03.714,3.4409,0.4327,OK
402,2026-08-07T22:55:03.964,3.4554,0.0145,OK
403,2026-08-07T22:55:04.216,3.5723,0.1169,OK
404,2026-08-07T22:55:04.466,3.5515,0.0208,OK
405,2026-08-07T22:55:04.714,3.5535,0.002,OK
406,2026-08-07T22:55:04.963,3.46,0.0935,OK
407,2026-08-07T22:55:05.216,3.8179,0.3579,OK
408,2026-08-07T22:55:05.466,3.6424,0.1755,OK
409,2026-08-07T22:55:05.717,3.4253,0.2171,OK
410,2026-08-07T22:55:05.966,3.6019,0.1766,OK
411,2026-08-07T22:55:06.218,3.6648,0.0629,OK
412,2026-08-07T22:55:06.468,3.3609,0.3039,OK
413,2026-08-07T22:55:06.719,3.4918,0.1309,OK
414,2026-08-07T22:55:06.967,4.1373,0.6455,OK
415,2026-08-07T22:55:07.216,4.1599,0.0226,OK
416,2026-08-07T22:55:07.465,3.2947,0.8652,OK
417,2026-08-07T22:55:07.716,3.2696,0.0251,OK
418,2026-08-07T22:55:07.969,3.3503,0.0807,OK
419,2026-08-07T22:55:08.220,3.419,0.0687,OK
420,2026-08-07T22:55:08.471,3.2994,0.1196,OK
421,2026-08-07T22:55:08.721,3.4108,0.1114,OK
422,2026-08-07T22:55:08.973,3.3896,0.0212,OK
423,2026-08-07T22:55:09.224,3.5219,0.1323,OK
424,2026-08-07T22:55:09.475,3.4352,0.0867,OK
425,2026-08-07T22:55:09.726,3.3021,0.1331,OK
426,2026-08-07T22:55:09.963,3.8998,0.5977,OK
427,2026-08-07T22:55:10.214,3.3406,0.5592,OK
428,2026-08-07T22:55:10.464,3.4752,0.1346,OK
429,2026-08-07T22:55:10.713,3.3578,0.1174,OK
430,2026-08-07T22:55:10.964,3.3981,0.0403,OK
431,2026-08-07T22:55:11.216,3.4234,0.0253,OK
432,2026-08-07T22:55:11.465,3.3555,0.0679,OK
433,2026-08-07T22:55:11.716,3.6991,0.3436,OK
434,2026-08-07T22:55:11.966,3.3498,0.3493,OK
435,2026-08-07T22:55:12.216,3.3701,0.0203,OK
436,2026-08-07T22:55:12.467,3.458,0.0879,OK
437,2026-08-07T22:55:12.719,3.6107,0.1527,OK
438,2026-08-07T22:55:12.966,3.2455,0.3652,OK
439,2026-08-07T22:55:13.216,3.6151,0.3696,OK
440,2026-08-07T22:55:13.465,3.417,0.1981,OK
441,2026-08-07T22:55:13.716,3.707,0.29,OK
442,2026-08-07T22:55:13.967,3.2434,0.4636,OK
443,2026-08-07T22:55:14.216,3.508,0.2646,OK
444,2026-08-07T22:55:14.465,3.6008,0.0928,OK
445,2026-08-07T22:55:14.715,3.8618,0.261,OK
446,2026-08-07T22:55:14.965,3.5422,0.3196,OK
447,2026-08-07T22:55:15.215,4.0412,0.499,OK
448,2026-08-07T22:55:15.463,3.2454,0.7958,OK
449,2026-08-07T22:55:15.712,3.8526,0.6072,OK
450,2026-08-07T22:55:15.963,3.6121,0.2405,OK
451,2026-08-07T22:55:16.216,3.3084,0.3037,OK
452,2026-08-07T22:55:16.469,3.546,0.2376,OK
453,2026-08-07T22:55:16.719,3.3841,0.1619,OK
454,2026-08-07T22:55:16.970,3.5026,0.1185,OK
455,2026-08-07T22:55:17.221,3.7024,0.1998,OK
456,2026-08-07T22:55:17.473,4.8069,1.1045,OK
457,2026-08-07T22:55:17.721,3.4533,1.3536,OK
458,2026-08-07T22:55:17.971,3.4977,0.0444,OK
459,2026-08-07T22:55:18.221,3.8928,0.3951,OK
460,2026-08-07T22:55:18.471,3.4663,0.4265,OK
461,2026-08-07T22:55:18.724,3.2368,0.2295,OK
462,2026-08-07T22:55:18.961,3.4762,0.2394,OK
463,2026-08-07T22:55:19.213,3.5428,0.0666,OK
464,2026-08-07T22:55:19.464,3.8132,0.2704,OK
465,2026-08-07T22:55:19.716,3.4849,0.3283,OK
466,2026-08-07T22:55:19.966,3.4706,0.0143,OK
467,2026-08-07T22:55:20.217,3.4228,0.0478,OK
468,2026-08-07T22:55:20.468,3.5468,0.124,OK
